MontoCredito;IngresoNeto;CoefCreditoAvaluo;MontoCuota;GradoAcademico;BuenPagador
12141;2;12;Bajo;Bachiller;Si
13558;1;12;Medio;Bachiller;Si
12123;2;12;Bajo;Bachiller;Si
18948;2;12;Bajo;Bachiller;Si
16874;2;12;Bajo;Bachiller;Si
15807;2;12;Bajo;Bachiller;Si
25786;1;12;Bajo;Bachiller;Si
10331;2;12;Bajo;Bachiller;Si
40474;2;12;Bajo;Bachiller;Si
228742;1;12;Bajo;Bachiller;Si
11729;2;12;Bajo;Bachiller;Si
26732;2;12;Bajo;Bachiller;Si
10745;2;12;Bajo;Bachiller;Si
28900;1;12;Bajo;Bachiller;Si
14857;2;12;Bajo;Bachiller;Si
108658;2;12;Bajo;Bachiller;Si
59148;2;12;Bajo;Bachiller;Si
10161;1;12;Bajo;Bachiller;Si
65816;2;12;Medio;Bachiller;Si
104937;2;12;Medio;Bachiller;Si
45661;2;12;Medio;Bachiller;Si
12677;1;12;Bajo;Bachiller;Si
50504;1;12;Medio;Bachiller;Si
43194;2;12;Medio;Bachiller;Si
37984;2;12;Medio;Bachiller;Si
56518;1;12;Medio;Bachiller;Si
18459;1;12;Medio;Bachiller;Si
17158;2;12;Medio;Bachiller;Si
54747;2;12;Medio;Bachiller;Si
121561;1;12;Medio;Bachiller;Si
251171;1;12;Medio;Bachiller;Si
10457;2;12;Medio;Bachiller;Si
14671;2;12;Medio;Bachiller;Si
267236;1;12;Medio;Bachiller;Si
89074;2;12;Medio;Bachiller;Si
18440;2;12;Medio;Bachiller;Si
15947;2;12;Medio;Bachiller;Si
12505;2;12;Medio;Bachiller;Si
18141;2;12;Medio;Bachiller;Si
17924;1;12;Medio;Bachiller;Si
289533;1;12;Medio;Bachiller;Si
133808;1;12;Medio;Bachiller;Si
37974;2;12;Medio;Bachiller;Si
16207;2;12;Medio;Bachiller;Si
24216;1;12;Medio;Bachiller;Si
23793;1;12;Medio;Bachiller;Si
18712;2;12;Medio;Bachiller;Si
22623;2;12;Medio;Bachiller;Si
22110;2;12;Medio;Bachiller;Si
127515;1;12;Medio;Bachiller;Si
120731;1;12;Medio;Bachiller;Si
56589;2;12;Medio;Bachiller;Si
27886;2;12;Medio;Bachiller;Si
111188;2;12;Medio;Bachiller;Si
47486;2;12;Medio;Bachiller;Si
140656;2;12;Medio;Bachiller;Si
28231;1;12;Medio;Bachiller;Si
11000;2;12;Medio;Bachiller;Si
40125;2;12;Medio;Bachiller;Si
221467;2;12;Medio;Bachiller;Si
182874;1;12;Medio;Bachiller;Si
41447;1;12;Medio;Bachiller;Si
102979;1;12;Medio;Bachiller;Si
47073;2;12;Medio;Bachiller;Si
19643;2;12;Medio;Bachiller;Si
41172;2;12;Medio;Bachiller;Si
143252;2;12;Medio;Bachiller;Si
12722;1;12;Bajo;Bachiller;Si
40092;1;12;Medio;Bachiller;Si
19623;1;11;Medio;Licenciatura;Si
11038;2;11;Medio;Licenciatura;Si
43504;1;10;Medio;Licenciatura;Si
102805;1;4;Medio;Licenciatura;Si
15745;2;11;Medio;Licenciatura;Si
52305;2;11;Medio;Licenciatura;Si
12983;2;12;Medio;Licenciatura;Si
112774;2;11;Medio;Licenciatura;Si
20215;2;11;Medio;Licenciatura;Si
65694;1;4;Medio;Licenciatura;Si
104451;1;10;Medio;Licenciatura;Si
138157;2;5;Medio;Licenciatura;Si
30159;2;7;Medio;Licenciatura;Si
16252;2;6;Medio;Licenciatura;Si
16196;1;9;Medio;Licenciatura;Si
10871;2;11;Medio;Licenciatura;Si
54195;1;11;Medio;Licenciatura;Si
233678;1;12;Medio;Licenciatura;Si
54769;1;12;Medio;Licenciatura;Si
62574;1;12;Medio;Licenciatura;Si
84790;1;4;Medio;Licenciatura;Si
24675;2;11;Medio;Licenciatura;Si
14320;2;11;Medio;Licenciatura;Si
19040;2;5;Medio;Licenciatura;Si
15035;2;11;Medio;Licenciatura;Si
13974;1;10;Medio;Licenciatura;Si
139138;1;4;Medio;Licenciatura;Si
12498;2;11;Medio;Licenciatura;Si
13291;2;11;Medio;Licenciatura;Si
67648;1;4;Medio;Licenciatura;Si
29222;1;12;Medio;Licenciatura;Si
16943;1;11;Medio;Licenciatura;Si
77674;1;1;Medio;Licenciatura;Si
30559;1;12;Medio;Licenciatura;Si
23559;1;10;Medio;Licenciatura;Si
17258;2;11;Medio;Licenciatura;Si
19194;2;5;Medio;Licenciatura;Si
13635;2;11;Medio;Licenciatura;Si
63177;2;11;Medio;Licenciatura;Si
27266;2;11;Medio;Licenciatura;Si
37766;2;5;Medio;Licenciatura;Si
76713;2;11;Medio;Licenciatura;Si
14888;2;6;Medio;Licenciatura;Si
14035;2;12;Medio;Licenciatura;Si
134681;1;11;Medio;Licenciatura;Si
31261;1;9;Medio;Licenciatura;Si
18852;2;7;Medio;Licenciatura;Si
108053;1;4;Medio;Licenciatura;Si
16129;2;11;Medio;Licenciatura;Si
130513;1;11;Medio;Licenciatura;Si
45111;1;11;Medio;Licenciatura;Si
64070;1;4;Medio;Licenciatura;Si
13327;1;7;Medio;Licenciatura;Si
284195;1;12;Medio;Licenciatura;Si
23321;2;11;Medio;Licenciatura;Si
54267;1;11;Medio;Licenciatura;Si
13269;2;11;Medio;Licenciatura;Si
14798;2;12;Medio;Licenciatura;Si
43188;2;11;Medio;Licenciatura;Si
27021;2;5;Medio;Licenciatura;Si
49925;1;11;Medio;Licenciatura;Si
30802;1;11;Medio;Licenciatura;Si
19831;2;11;Medio;Licenciatura;Si
47109;2;12;Medio;Licenciatura;Si
89651;2;2;Medio;Licenciatura;Si
129745;2;11;Medio;Licenciatura;Si
24709;2;11;Medio;Licenciatura;Si
18729;2;11;Medio;Licenciatura;Si
11393;2;12;Medio;Licenciatura;Si
34700;1;11;Medio;Licenciatura;Si
10879;2;11;Medio;Licenciatura;Si
16619;2;11;Medio;Licenciatura;Si
153834;1;12;Medio;Licenciatura;Si
17692;2;12;Medio;Licenciatura;Si
111795;2;12;Medio;Licenciatura;Si
13481;1;9;Medio;Licenciatura;Si
117167;2;12;Medio;Licenciatura;Si
19485;1;11;Medio;Licenciatura;Si
48994;2;11;Medio;Licenciatura;Si
41796;1;11;Medio;Licenciatura;Si
14757;1;11;Medio;Licenciatura;Si
16852;1;9;Medio;Licenciatura;Si
17963;2;11;Medio;Licenciatura;Si
19390;2;6;Medio;Licenciatura;Si
149267;2;11;Medio;Licenciatura;Si
22605;1;12;Medio;Licenciatura;Si
15723;2;6;Medio;Licenciatura;Si
168779;1;12;Medio;Bachiller;Si
13590;2;12;Medio;Bachiller;Si
15616;2;12;Medio;Bachiller;Si
13012;2;12;Medio;Bachiller;Si
17268;1;12;Medio;Bachiller;Si
17673;2;12;Medio;Bachiller;Si
11247;1;11;Medio;Licenciatura;Si
253173;1;10;Medio;Licenciatura;Si
13246;1;12;Medio;Licenciatura;Si
19980;2;11;Medio;Licenciatura;Si
112976;1;4;Medio;Licenciatura;Si
31823;1;12;Medio;Bachiller;Si
16713;1;12;Medio;Bachiller;Si
30173;1;12;Medio;Bachiller;Si
84206;2;12;Medio;Bachiller;Si
170458;1;12;Medio;Bachiller;Si
21335;2;12;Medio;Bachiller;Si
27206;2;12;Medio;Bachiller;Si
18091;2;12;Medio;Bachiller;Si
13546;2;12;Medio;Bachiller;Si
17780;2;12;Medio;Bachiller;Si
15567;2;12;Medio;Bachiller;Si
19551;2;12;Medio;Bachiller;Si
11456;2;12;Medio;Bachiller;Si
13729;1;12;Medio;Bachiller;Si
14441;2;12;Medio;Bachiller;Si
147794;2;12;Medio;Bachiller;Si
46935;2;12;Medio;Bachiller;Si
10492;1;12;Medio;Bachiller;Si
15015;2;12;Medio;Bachiller;Si
30530;2;12;Medio;Bachiller;Si
13072;2;12;Medio;Bachiller;Si
10509;2;12;Medio;Bachiller;Si
19270;2;12;Medio;Bachiller;Si
14077;2;12;Medio;Bachiller;Si
107327;2;12;Medio;Bachiller;Si
15326;2;12;Medio;Bachiller;Si
12607;2;12;Medio;Bachiller;Si
10032;2;12;Medio;Bachiller;Si
16042;2;12;Medio;Bachiller;Si
14142;2;12;Medio;Bachiller;Si
12262;2;12;Medio;Bachiller;Si
46240;1;12;Medio;Bachiller;Si
20403;2;12;Medio;Bachiller;Si
15586;1;12;Medio;Bachiller;Si
24787;2;12;Medio;Bachiller;Si
26797;1;12;Medio;Bachiller;Si
17188;2;12;Medio;Bachiller;Si
19881;2;12;Medio;Bachiller;Si
17157;2;12;Medio;Bachiller;Si
32901;2;12;Medio;Bachiller;Si
40781;2;12;Medio;Bachiller;Si
42240;2;12;Medio;Bachiller;Si
105109;1;12;Medio;Bachiller;Si
93411;1;12;Medio;Bachiller;Si
17431;2;12;Medio;Bachiller;Si
24021;1;12;Medio;Bachiller;Si
17399;2;7;Medio;Bachiller;Si
30963;1;12;Medio;Bachiller;Si
25084;1;12;Medio;Bachiller;Si
11860;2;12;Medio;Bachiller;Si
38635;2;12;Medio;Bachiller;Si
48422;2;12;Medio;Bachiller;Si
10567;1;12;Medio;Bachiller;Si
18390;2;12;Medio;Bachiller;Si
11375;1;12;Medio;Bachiller;Si
18522;1;12;Medio;Bachiller;Si
11199;2;12;Medio;Bachiller;Si
31322;2;3;MuyBajo;Licenciatura;Si
31600;2;12;MuyBajo;Licenciatura;Si
32775;2;12;MuyBajo;Licenciatura;Si
44524;1;3;MuyBajo;Licenciatura;Si
84257;2;12;MuyBajo;Licenciatura;Si
51793;1;12;MuyBajo;Licenciatura;Si
15321;1;12;MuyBajo;Licenciatura;Si
102281;1;12;MuyBajo;Licenciatura;Si
19100;1;12;MuyBajo;Licenciatura;Si
40473;2;12;MuyBajo;Licenciatura;Si
24575;1;1;MuyBajo;Licenciatura;Si
22395;1;1;Bajo;Licenciatura;Si
116031;2;12;Bajo;Licenciatura;Si
14313;1;10;Bajo;Licenciatura;Si
55971;1;12;Bajo;Licenciatura;Si
12315;1;1;Medio;Licenciatura;Si
115554;1;1;Medio;Licenciatura;Si
37324;2;3;Medio;Licenciatura;Si
26578;1;11;Medio;Licenciatura;Si
44367;1;10;Medio;Licenciatura;Si
19287;2;11;Medio;Licenciatura;Si
12201;2;11;Medio;Licenciatura;Si
10551;1;12;Medio;Licenciatura;Si
28245;2;11;Medio;Licenciatura;Si
10993;2;11;Medio;Licenciatura;Si
10179;2;11;Medio;Licenciatura;Si
144000;2;11;Medio;Licenciatura;Si
37457;2;11;Medio;Licenciatura;Si
14213;2;7;Medio;Licenciatura;Si
29282;2;11;Medio;Licenciatura;Si
40965;1;10;Medio;Licenciatura;Si
16016;2;12;Medio;Licenciatura;Si
10722;1;7;Medio;Licenciatura;Si
16464;2;11;Medio;Licenciatura;Si
18580;1;10;Medio;Licenciatura;Si
11418;2;11;Medio;Licenciatura;Si
137786;2;11;Medio;Licenciatura;Si
17920;2;11;Medio;Licenciatura;Si
10614;2;12;Medio;Licenciatura;Si
42907;1;1;Medio;Licenciatura;Si
12918;2;12;Medio;Licenciatura;Si
14173;1;7;Medio;Licenciatura;Si
54854;1;4;Medio;Licenciatura;Si
169773;1;11;Medio;Licenciatura;Si
19754;2;7;Medio;Licenciatura;Si
16489;2;11;Medio;Licenciatura;Si
25494;1;11;Medio;Licenciatura;Si
63690;1;1;Medio;Licenciatura;Si
18812;2;12;Medio;Licenciatura;Si
104187;2;8;Medio;Licenciatura;Si
16416;2;7;Medio;Licenciatura;Si
29782;1;11;Medio;Licenciatura;Si
44571;1;10;Medio;Licenciatura;Si
19947;1;12;Medio;Licenciatura;Si
27811;2;11;Medio;Licenciatura;Si
111174;1;4;Medio;Licenciatura;Si
29149;1;3;Medio;Licenciatura;Si
10642;2;11;Medio;Licenciatura;Si
38116;2;5;Medio;Licenciatura;Si
17890;2;7;Medio;Licenciatura;Si
10008;2;7;Medio;Licenciatura;Si
36253;1;11;Medio;Licenciatura;Si
14786;2;12;Medio;Licenciatura;Si
13154;2;7;Medio;Licenciatura;Si
11828;2;11;Medio;Licenciatura;Si
47039;1;11;Medio;Licenciatura;Si
18685;2;11;Medio;Licenciatura;Si
18279;2;11;Medio;Licenciatura;Si
10212;2;6;Medio;Licenciatura;Si
14038;2;6;Medio;Licenciatura;Si
10444;2;11;Medio;Licenciatura;Si
147217;2;12;Medio;Licenciatura;Si
31581;2;4;Medio;Licenciatura;Si
57908;1;11;Medio;Licenciatura;Si
44367;1;11;Medio;Licenciatura;Si
11166;2;7;Medio;Licenciatura;Si
237229;1;4;Medio;Licenciatura;Si
14815;1;4;Medio;Licenciatura;Si
16738;2;7;Medio;Licenciatura;Si
19974;2;12;Medio;Bachiller;Si
166798;1;12;Medio;Bachiller;Si
89903;1;12;Medio;Bachiller;Si
36526;1;12;Medio;Bachiller;Si
39653;1;12;Alto;Bachiller;Si
38024;1;12;Medio;Bachiller;Si
17995;1;12;Medio;Bachiller;Si
13590;2;12;Medio;Bachiller;Si
11946;2;12;Medio;Licenciatura;Si
14057;2;11;Medio;Licenciatura;Si
190331;1;12;Medio;Licenciatura;Si
13029;2;7;Medio;Licenciatura;Si
46370;2;11;Medio;Licenciatura;Si
10835;2;7;Medio;Licenciatura;Si
10042;2;11;Medio;Licenciatura;Si
13633;1;10;Medio;Licenciatura;Si
33122;1;11;Medio;Licenciatura;Si
12965;2;7;Medio;Licenciatura;Si
18404;2;11;Medio;Licenciatura;Si
14499;2;12;Medio;Licenciatura;Si
84168;2;11;Medio;Licenciatura;Si
13872;1;4;Medio;Licenciatura;Si
149868;2;11;Medio;Licenciatura;Si
12537;2;11;Medio;Licenciatura;Si
275398;2;12;Medio;Licenciatura;Si
18914;1;11;Medio;Licenciatura;Si
10320;2;11;Medio;Licenciatura;Si
17981;2;7;Medio;Licenciatura;Si
269269;1;11;Medio;Licenciatura;Si
28589;1;11;Medio;Licenciatura;Si
15938;2;11;Medio;Licenciatura;Si
19361;2;11;Medio;Licenciatura;Si
16044;2;11;Medio;Licenciatura;Si
217145;1;11;Medio;Licenciatura;Si
17043;2;7;Medio;Licenciatura;Si
11556;2;11;Medio;Licenciatura;Si
80149;1;11;Medio;Licenciatura;Si
43170;2;5;Medio;Licenciatura;Si
35160;1;12;Medio;Bachiller;Si
15656;2;12;Medio;Bachiller;Si
45144;1;12;Medio;Bachiller;Si
18151;1;12;Medio;Bachiller;Si
17134;1;12;Medio;Bachiller;Si
15697;1;12;Medio;Bachiller;Si
11733;2;12;Medio;Bachiller;Si
10235;2;12;Medio;Bachiller;Si
10442;2;12;Medio;Bachiller;Si
12020;2;12;Medio;Bachiller;Si
40413;1;12;Medio;Bachiller;Si
229371;1;12;Medio;Bachiller;Si
10064;2;12;Medio;Bachiller;Si
43734;2;12;Medio;Bachiller;Si
44628;1;12;Medio;Bachiller;Si
17813;2;12;Medio;Bachiller;Si
11857;1;12;Medio;Bachiller;Si
138343;1;12;Medio;Bachiller;Si
138227;1;12;Medio;Bachiller;Si
85634;1;12;Medio;Bachiller;Si
61020;2;12;Medio;Bachiller;Si
16541;2;12;Medio;Bachiller;Si
12557;1;12;Medio;Bachiller;Si
10132;2;12;Medio;Bachiller;Si
83407;2;12;Medio;Bachiller;Si
35231;2;12;Medio;Bachiller;Si
86678;1;12;Medio;Bachiller;Si
19225;2;12;Medio;Bachiller;Si
106377;2;12;Medio;Bachiller;Si
17626;1;12;Medio;Bachiller;Si
34120;2;12;Medio;Bachiller;Si
38165;2;7;Medio;Bachiller;Si
17472;1;12;Medio;Bachiller;Si
149008;2;12;Medio;Bachiller;Si
12309;2;12;Medio;Bachiller;Si
10229;1;12;Medio;Bachiller;Si
15172;2;12;Medio;Bachiller;Si
128769;2;12;Medio;Bachiller;Si
18850;1;12;Medio;Bachiller;Si
20756;2;12;Medio;Bachiller;Si
145768;1;12;Medio;Bachiller;Si
43599;1;12;Medio;Bachiller;Si
10765;2;12;Medio;Bachiller;Si
17883;2;12;Medio;Bachiller;Si
12172;1;12;Medio;Bachiller;Si
15011;1;12;Alto;Bachiller;Si
12838;2;12;Medio;Bachiller;Si
23587;2;12;Medio;Bachiller;Si
21784;2;12;Medio;Bachiller;Si
34921;2;12;Medio;Bachiller;Si
17694;1;12;Medio;Bachiller;Si
44708;1;12;Medio;Bachiller;Si
20214;1;12;Medio;Bachiller;Si
18661;2;12;Medio;Bachiller;Si
28375;2;12;Medio;Bachiller;Si
39703;1;12;Medio;Bachiller;Si
14108;2;12;Medio;Bachiller;Si
99534;1;12;Medio;Bachiller;Si
127920;2;12;Medio;Bachiller;Si
123683;2;12;Medio;Bachiller;Si
17107;2;12;Medio;Bachiller;Si
45328;1;11;Medio;Licenciatura;Si
68133;2;12;Medio;Licenciatura;Si
17301;2;11;Medio;Licenciatura;Si
12808;2;7;Medio;Licenciatura;Si
226052;1;12;Medio;Licenciatura;Si
29066;2;11;Medio;Licenciatura;Si
57630;1;4;Medio;Licenciatura;Si
10277;2;12;Medio;Licenciatura;Si
41786;1;11;Medio;Licenciatura;Si
18279;2;11;Medio;Licenciatura;Si
10061;1;11;Medio;Licenciatura;Si
15395;1;11;Medio;Licenciatura;Si
44813;1;12;Medio;Licenciatura;Si
13063;1;10;Medio;Licenciatura;Si
18652;2;12;Medio;Licenciatura;Si
63227;2;2;Medio;Licenciatura;Si
13277;2;7;Medio;Licenciatura;Si
13968;1;4;Medio;Licenciatura;Si
81735;1;11;Medio;Licenciatura;Si
34646;2;11;Medio;Licenciatura;Si
30752;2;11;Medio;Licenciatura;Si
118532;1;1;Medio;Licenciatura;Si
143421;1;1;Medio;Licenciatura;Si
16107;1;11;Medio;Licenciatura;Si
25499;2;11;Medio;Licenciatura;Si
82773;2;3;Medio;Licenciatura;Si
15115;2;11;Medio;Licenciatura;Si
16470;1;12;Medio;Licenciatura;Si
49726;1;7;Medio;Licenciatura;Si
27091;1;11;Medio;Licenciatura;Si
19361;2;11;Medio;Licenciatura;Si
10971;2;11;Medio;Licenciatura;Si
35623;1;11;Medio;Licenciatura;Si
17246;2;11;Medio;Licenciatura;Si
23318;2;11;Medio;Licenciatura;Si
11359;2;11;Medio;Licenciatura;Si
17540;1;11;Medio;Licenciatura;Si
10917;1;11;Medio;Licenciatura;Si
18038;2;11;Medio;Licenciatura;Si
17763;2;11;Medio;Licenciatura;Si
15187;1;11;Medio;Licenciatura;Si
229261;1;12;Medio;Licenciatura;Si
11345;2;1;Medio;Licenciatura;Si
22207;1;11;Medio;Licenciatura;Si
12454;2;1;Medio;Licenciatura;Si
65606;1;12;Medio;Licenciatura;Si
17564;2;11;Medio;Licenciatura;Si
17788;2;1;Medio;Licenciatura;Si
12830;2;7;Medio;Licenciatura;Si
16440;2;7;Medio;Licenciatura;Si
19595;2;7;Medio;Licenciatura;Si
16076;2;11;Medio;Licenciatura;Si
13768;1;11;Medio;Licenciatura;Si
12562;2;11;Medio;Licenciatura;Si
16822;2;11;Medio;Licenciatura;Si
14482;2;11;Medio;Licenciatura;Si
16092;1;11;Medio;Licenciatura;Si
14040;2;6;Medio;Licenciatura;Si
17042;1;11;Medio;Licenciatura;Si
31870;2;11;Medio;Licenciatura;Si
24547;1;11;Medio;Licenciatura;Si
34080;2;5;Medio;Licenciatura;Si
90018;1;1;Medio;Licenciatura;Si
18489;2;12;Medio;Licenciatura;Si
14395;1;11;Medio;Licenciatura;Si
17260;1;11;Medio;Licenciatura;Si
24433;1;11;Medio;Licenciatura;Si
41971;1;11;Medio;Licenciatura;Si
41827;2;5;Medio;Licenciatura;Si
19110;1;11;Medio;Licenciatura;Si
13955;1;11;Medio;Licenciatura;Si
25935;1;11;Medio;Licenciatura;Si
49242;1;11;Medio;Licenciatura;Si
25687;2;5;Medio;Licenciatura;Si
12533;2;5;Medio;Licenciatura;Si
14716;1;11;Medio;Licenciatura;Si
48707;2;11;Medio;Licenciatura;Si
65676;1;12;Medio;Licenciatura;Si
26866;1;7;Medio;Licenciatura;Si
12221;1;11;Medio;Licenciatura;Si
12830;2;7;Medio;Licenciatura;Si
17709;1;11;Medio;Licenciatura;Si
14124;2;7;Medio;Licenciatura;Si
12149;1;11;Medio;Licenciatura;Si
39731;1;7;Medio;Licenciatura;Si
133362;1;11;Medio;Licenciatura;Si
18272;1;7;Medio;Licenciatura;Si
14950;2;11;Medio;Licenciatura;Si
110282;2;12;Medio;Bachiller;Si
118143;2;12;Medio;Bachiller;Si
10950;1;12;Medio;Licenciatura;Si
12451;2;12;Medio;Bachiller;Si
103170;1;12;Medio;Bachiller;Si
128260;1;12;Medio;Bachiller;Si
20869;2;12;Medio;Bachiller;Si
37181;2;12;Medio;Bachiller;Si
35896;1;12;Medio;Bachiller;Si
19784;2;12;Medio;Bachiller;Si
34672;2;12;Medio;Bachiller;Si
228571;1;12;Medio;Bachiller;Si
16187;1;11;Medio;Licenciatura;Si
49846;2;11;Medio;Licenciatura;Si
19127;1;11;Medio;Licenciatura;Si
14649;1;11;Medio;Licenciatura;Si
17410;1;7;Medio;Licenciatura;Si
15169;2;7;Medio;Licenciatura;Si
10620;2;12;Medio;Licenciatura;Si
16513;2;11;Medio;Licenciatura;Si
47634;2;12;Medio;Licenciatura;Si
12178;1;11;Medio;Licenciatura;Si
12819;1;11;Medio;Licenciatura;Si
206943;1;11;Medio;Licenciatura;Si
13851;1;11;Medio;Licenciatura;Si
10839;1;11;Medio;Licenciatura;Si
10160;2;7;Medio;Licenciatura;Si
13921;1;11;Medio;Licenciatura;Si
34737;2;11;Medio;Licenciatura;Si
10804;1;11;Medio;Licenciatura;Si
23456;2;7;Medio;Licenciatura;Si
24289;1;11;Medio;Licenciatura;Si
15778;2;7;Medio;Licenciatura;Si
49053;1;11;Medio;Licenciatura;Si
146363;1;4;Medio;Licenciatura;Si
13132;2;7;Medio;Licenciatura;Si
10266;1;11;Medio;Licenciatura;Si
52700;1;12;Medio;Licenciatura;Si
78851;1;12;Medio;Licenciatura;Si
105125;2;11;Medio;Licenciatura;Si
42045;1;11;Medio;Licenciatura;Si
13821;2;7;Medio;Licenciatura;Si
17738;2;11;Medio;Licenciatura;Si
16237;2;6;Medio;Licenciatura;Si
31567;2;11;Medio;Licenciatura;Si
18898;2;11;Medio;Licenciatura;Si
149583;1;12;Medio;Licenciatura;Si
11921;2;11;Medio;Licenciatura;Si
19830;2;7;Medio;Licenciatura;Si
10034;2;11;Medio;Licenciatura;Si
12683;2;7;Medio;Licenciatura;Si
10330;1;12;Medio;Licenciatura;Si
42994;2;11;Medio;Licenciatura;Si
16621;2;7;Medio;Licenciatura;Si
10871;2;11;Medio;Licenciatura;Si
20015;2;2;Medio;Licenciatura;Si
14847;1;12;Medio;Licenciatura;Si
11009;2;11;Medio;Licenciatura;Si
16282;2;7;Medio;Licenciatura;Si
10785;1;11;Medio;Licenciatura;Si
16467;2;11;Medio;Licenciatura;Si
48736;1;12;Medio;Bachiller;Si
13857;2;12;Medio;Bachiller;Si
10654;2;12;Medio;Bachiller;Si
63710;1;12;Medio;Bachiller;Si
47475;2;12;Medio;Bachiller;Si
14052;2;12;Medio;Bachiller;Si
15794;2;12;Medio;Bachiller;Si
11853;2;12;Medio;Bachiller;Si
39910;2;12;Medio;Bachiller;Si
12367;2;12;Medio;Bachiller;Si
27342;2;12;Medio;Bachiller;Si
28864;2;12;Medio;Bachiller;Si
44985;2;12;Medio;Bachiller;Si
15460;2;12;Medio;Bachiller;Si
37840;1;12;Medio;Bachiller;Si
46856;2;12;Medio;Bachiller;Si
36264;2;12;Medio;Bachiller;Si
15053;2;12;Medio;Bachiller;Si
36790;2;12;Medio;Bachiller;Si
17336;2;12;Medio;Bachiller;Si
12412;2;12;Medio;Bachiller;Si
12043;2;12;Medio;Bachiller;Si
200916;1;12;Medio;Bachiller;Si
11538;1;12;Medio;Bachiller;Si
14046;2;12;Medio;Bachiller;Si
19699;2;12;Medio;Bachiller;Si
22718;1;12;Medio;Bachiller;Si
19130;2;12;Medio;Bachiller;Si
16803;1;12;Medio;Bachiller;Si
29449;1;12;Medio;Bachiller;Si
12561;2;12;Medio;Bachiller;Si
19912;1;12;Medio;Bachiller;Si
91433;1;12;Medio;Bachiller;Si
17880;2;12;Medio;Bachiller;Si
129351;1;12;Medio;Bachiller;Si
17391;1;12;Medio;Bachiller;Si
10890;1;12;Medio;Bachiller;Si
20099;1;12;Medio;Bachiller;Si
17176;1;12;Medio;Bachiller;Si
16112;2;12;Medio;Bachiller;Si
14546;2;12;Medio;Bachiller;Si
22885;2;12;Medio;Bachiller;Si
13105;1;12;Medio;Bachiller;Si
79052;1;12;Medio;Bachiller;Si
24856;2;12;Medio;Bachiller;Si
26172;2;12;Medio;Bachiller;Si
29953;1;12;Medio;Bachiller;Si
13486;1;12;Medio;Bachiller;Si
42284;2;12;Medio;Bachiller;Si
84017;1;12;Medio;Bachiller;Si
11707;1;12;Medio;Bachiller;Si
13642;2;12;Medio;Bachiller;Si
10600;2;12;Medio;Bachiller;Si
17039;2;12;Medio;Bachiller;Si
13672;2;12;Medio;Bachiller;Si
243032;1;12;Medio;Bachiller;Si
18481;1;12;Medio;Bachiller;Si
29997;2;12;Medio;Bachiller;Si
26620;2;12;Medio;Bachiller;Si
21107;1;12;Medio;Bachiller;Si
106216;2;12;Medio;Bachiller;Si
19528;2;12;Medio;Bachiller;Si
135142;1;12;Medio;Bachiller;Si
13367;2;12;Medio;Bachiller;Si
27348;2;12;Medio;Bachiller;Si
91835;2;12;Medio;Bachiller;Si
13921;2;12;Medio;Bachiller;Si
39725;2;12;Medio;Bachiller;Si
17914;1;12;Medio;Bachiller;Si
32188;2;12;Medio;Bachiller;Si
32906;2;12;Medio;Bachiller;Si
110673;1;12;Medio;Bachiller;Si
13122;2;12;Medio;Bachiller;Si
47948;2;12;Medio;Bachiller;Si
11684;2;12;Medio;Bachiller;Si
19918;1;12;Medio;Bachiller;Si
16865;2;12;Medio;Bachiller;Si
19705;2;12;Medio;Bachiller;Si
26422;2;12;Medio;Bachiller;Si
30445;2;12;Medio;Bachiller;Si
12665;2;12;Medio;Bachiller;Si
11227;2;12;Medio;Bachiller;Si
33226;1;12;Medio;Bachiller;Si
38873;1;12;Medio;Bachiller;Si
17260;2;12;Medio;Bachiller;Si
54900;1;12;Medio;Bachiller;Si
74819;1;12;Medio;Bachiller;Si
35357;2;12;Medio;Bachiller;Si
157285;1;12;Medio;Bachiller;Si
10323;2;12;Medio;Bachiller;Si
19041;2;12;Medio;Bachiller;Si
30079;2;12;Medio;Bachiller;Si
212658;1;12;Medio;Bachiller;Si
10459;1;12;Medio;Bachiller;Si
38049;2;12;Medio;Bachiller;Si
113819;1;12;Medio;Bachiller;Si
126038;1;12;Medio;Bachiller;Si
11792;2;12;Medio;Bachiller;Si
45594;2;12;Medio;Bachiller;Si
233146;1;12;Medio;Bachiller;Si
27733;2;12;Medio;Bachiller;Si
10669;2;12;Medio;Bachiller;Si
12367;2;12;Medio;Bachiller;Si
32792;2;12;Medio;Bachiller;Si
46100;2;12;Medio;Bachiller;Si
211694;1;12;Medio;Bachiller;Si
17915;2;12;Medio;Bachiller;Si
41602;2;12;Medio;Bachiller;Si
76630;1;12;Medio;Bachiller;Si
111075;2;12;Medio;Bachiller;Si
13056;1;12;Medio;Bachiller;Si
106775;2;12;Medio;Bachiller;Si
29780;2;12;Medio;Bachiller;Si
100080;2;12;Medio;Bachiller;Si
17959;2;12;Medio;Bachiller;Si
54788;2;12;Medio;Bachiller;Si
12455;1;12;Medio;Bachiller;Si
19223;2;12;Medio;Bachiller;Si
80838;2;12;Medio;Bachiller;Si
20188;1;12;Medio;Bachiller;Si
13544;2;12;Medio;Bachiller;Si
288688;1;12;Medio;Bachiller;Si
14340;2;12;Medio;Bachiller;Si
41729;2;12;Medio;Bachiller;Si
24557;2;12;Medio;Bachiller;Si
73177;2;12;Medio;Bachiller;Si
